Time,Source,Sequence
8.97155,1,4464281
8.97173,1,4465239
8.97191,1,4466197
8.97209,1,4467155
8.97227,1,4468113
8.97245,1,4469071
8.97263,1,4470029
8.97281,1,4470987
8.97299,1,4471945
8.97317,1,4472903
8.97335,2,4700907
8.97353,2,4701865
8.97371,2,4702823
8.97389,2,4703781
8.97407,2,4704739
8.97425,2,4705697
8.97443,2,4706655
8.97451,2,4707613
8.97461,2,4708571
8.97479,2,4709529
8.97497,2,4710487
8.97515,2,4711445
8.97533,2,4712403
8.97551,2,4713361
8.97569,3,5929063
8.97587,3,5930021
8.97605,3,5930979
8.97623,3,5931937
8.97641,3,5932895
8.97659,3,5933853
8.97677,3,5934811
8.97695,3,5935769
8.97713,3,5936727
8.97731,3,5937685
8.97749,3,5938643
8.97767,3,5939601
8.97785,3,5940559
8.97803,3,5941517
8.97821,3,5942475
8.97839,3,5943433
8.97847,3,5944391
8.97857,3,5945349
8.97875,3,5946307
8.97893,3,5947265
8.97911,3,5948223
8.97929,3,5949181
8.97947,3,5950139
8.97965,3,5951097
8.97983,3,5952055
8.98001,3,5953013
8.98019,4,4709529
8.98037,4,4710487
8.98055,4,4711445
8.98073,4,4712403
8.98091,4,4713361
8.98109,4,4714319
8.98127,4,4715277
8.98145,4,4716235
8.98163,4,4717193
8.98181,4,4718151
8.98199,4,4719109
8.98217,4,4720067
8.98235,4,4721025
8.98253,4,4721983
8.98261,4,4722941
8.98271,4,4723899
8.98289,4,4724857
8.98307,4,4725815
8.98325,1,4959567
8.98343,1,4960525
8.98361,1,4961483
8.98379,1,4962441
8.98397,1,4963399
8.98415,1,4964357
8.98433,1,4965315
8.98451,1,4966273
8.98469,1,4967231
8.98487,1,4968189
8.98505,1,4969147
8.98523,1,4970105
8.98541,1,4971063
8.98559,1,4972021
8.98577,1,4972979
8.98595,1,4973937
8.98613,1,4974895
8.98631,1,4975853
8.98649,1,4976811
8.98667,1,4977769
8.98685,1,4978727
8.98693,1,4979685
8.98703,1,4980643
8.98721,1,4981601
8.98739,1,4982559
8.98757,1,4983517
8.98775,1,4984475
8.98793,2,5787279
8.98811,2,5788237
8.98829,2,5789195
8.98847,2,5790153
8.98865,2,5791111
8.98883,2,5792069
8.98901,2,5793027
8.98919,2,5793985
8.98937,2,5794943
8.98955,2,5795901
8.98973,2,5796859
8.98991,2,5797817
8.99009,2,5798775
8.99027,2,5799733
8.99045,2,5800691
8.99063,2,5801649
8.99081,2,5802607
8.99089,2,5803565
8.99099,2,5804523
8.99117,2,5805481
8.99134,2,5806439
8.99152,3,4111737
8.9917,3,4112695
8.99188,3,4113653
8.99206,3,4114611
8.99224,3,4115569
8.99242,3,4116527
8.9926,3,4117485
8.99278,3,4118443
8.99296,3,4119401
8.99305,3,4120359
8.99314,3,4121317
8.99332,3,4122275
8.9935,3,4123233
8.99368,3,4124191
8.99386,3,4125149
8.99404,3,4126107
8.99422,3,4127065
8.9944,3,4128023
8.99458,3,4128981
8.99476,3,4129939
8.99494,3,4130897
8.99512,3,4131855
8.9953,3,4132813
8.99548,3,4133771
8.99566,3,4134729
8.99584,3,4135687
8.99602,3,4136645
8.9962,3,4137603
8.99638,3,4138561
8.99656,3,4139519
8.99674,3,4140477
8.99692,3,4141435
8.9971,3,4142393
8.99728,3,4143351
8.99746,4,5912777
8.99764,4,5913735
8.99782,4,5914693
8.9979,4,5915651
8.998,4,5916609
8.99818,4,5917567
8.99836,4,5918525
8.99854,4,5919483
8.99872,4,5920441
8.9989,4,5921399
8.99908,4,5922357
8.99926,4,5923315
8.99944,4,5924273
8.99962,4,5925231
8.9998,4,5926189
8.99998,4,5927147
9.00016,4,5928105
9.00034,4,5929063
9.00052,4,5930021
9.0007,4,5930979
9.00088,4,5931937
9.00106,4,5932895
9.00124,4,5933853
9.00142,4,5934811
9.0016,4,5935769
9.00178,4,5936727
9.00196,4,5937685
9.00214,4,5938643
9.00232,4,5939601
9.0025,4,5940559
9.00268,4,5941517
9.00286,1,4473861
9.00304,1,4474819
9.00322,1,4475777
9.0034,1,4476735
9.00358,1,4477693
9.00376,1,4478651
9.00394,1,4479609
9.00412,1,4480567
9.0043,1,4481525
9.00448,1,4482483
9.00466,1,4483441
9.00484,1,4484399
9.00502,1,4485357
9.0052,1,4486315
9.00538,1,4487273
9.00556,1,4488231
9.00574,1,4489189
9.00592,1,4490147
9.0061,1,4491105
9.00628,1,4492063
9.00646,1,4493021
9.00664,1,4493979
9.00682,1,4494937
9.007,1,4495895
9.00718,1,4496853
9.00736,1,4497811
9.00754,1,4498769
9.00772,1,4499727
9.0079,1,4500685
9.00808,1,4501643
9.00826,1,4502601
9.00844,1,4503559
9.00862,1,4504517
9.0088,1,4505475
9.00898,1,4506433
9.00916,1,4507391
9.00934,1,4508349
9.00952,1,4509307
9.0097,1,4510265
9.00988,1,4511223
9.01006,1,4512181
9.01024,1,4513139
9.01042,1,4514097
9.0106,1,4515055
9.01078,1,4516013
9.01096,1,4516971
9.01114,1,4517929
9.01132,1,4518887
9.01149,1,4519845
9.01167,1,4520803
9.01185,1,4521761
9.01203,1,4522719
9.01221,1,4523677
9.01239,1,4524635
9.01248,1,4525593
9.01257,1,4526551
9.01275,1,4527509
9.01293,1,4528467
9.01311,1,4529425
9.01329,1,4530383
9.01347,1,4531341
9.01365,1,4532299
9.01383,1,4533257
9.01401,2,4714319
9.01419,2,4715277
9.01437,2,4716235
9.01455,2,4717193
9.01473,2,4718151
9.01491,2,4719109
9.01509,2,4720067
9.01527,2,4721025
9.01545,2,4721983
9.01553,2,4722941
9.01563,2,4723899
9.01581,2,4724857
9.01599,2,4725815
9.01617,2,4726773
9.01635,2,4727731
9.01653,3,5953971
9.01671,3,5954929
9.01689,3,5955887
9.01707,3,5956845
9.01725,3,5957803
9.01743,3,5958761
9.01761,3,5959719
9.01779,3,5960677
9.01797,3,5961635
9.01815,3,5962593
9.01833,3,5963551
9.01851,3,5964509
9.01869,3,5965467
9.01887,3,5966425
9.01905,3,5967383
9.01923,3,5968341
9.01941,3,5969299
9.01959,3,5970257
9.01967,3,5971215
9.01977,3,5972173
9.01995,3,5973131
9.02013,3,5974089
9.02031,3,5975047
9.02049,3,5976005
9.02067,3,5976963
9.02085,3,5977921
9.02103,3,5978879
9.02121,4,4726773
9.02139,4,4727731
9.02157,4,4728689
9.02175,4,4729647
9.02193,4,4730605
9.02211,4,4731563
9.02229,4,4732521
9.02247,4,4733479
9.02265,4,4734437
9.02283,4,4735395
9.02301,4,4736353
9.02319,4,4737311
9.02337,4,4738269
9.02355,4,4739227
9.02373,4,4740185
9.02381,4,4741143
9.02391,4,4742101
9.02409,4,4743059
9.02427,4,4744017
9.02445,1,4985433
9.02463,1,4986391
9.02481,1,4987349
9.02499,1,4988307
9.02517,1,4989265
9.02535,1,4990223
9.02553,1,4991181
9.02571,1,4992139
9.02589,1,4993097
9.02607,1,4994055
9.02625,1,4995013
9.02643,1,4995971
9.02661,1,4996929
9.02679,1,4997887
9.02697,1,4998845
9.02715,1,4999803
9.02733,1,5000761
9.02751,1,5001719
9.02769,1,5002677
9.02787,1,5003635
9.02805,1,5004593
9.02823,1,5005551
9.02841,1,5006509
9.02849,1,5007467
9.02859,1,5008425
9.02877,1,5009383
9.02895,1,5010341
9.02913,1,5011299
9.02931,2,5807397
9.02949,2,5808355
9.02967,2,5809313
9.02985,2,5810271
9.03003,2,5811229
9.03021,2,5812187
9.03039,2,5813145
9.03057,2,5814103
9.03075,2,5815061
9.03093,2,5816019
9.03111,2,5816977
9.03129,2,5817935
9.03147,2,5818893
9.03164,2,5819851
9.03182,2,5820809
9.032,2,5821767
9.03218,2,5822725
9.03236,2,5823683
9.03245,2,5824641
9.03254,2,5825599
9.03272,2,5826557
9.0329,2,5827515
9.03308,3,4144309
9.03326,3,4145267
9.03344,3,4146225
9.03362,3,4147183
9.0338,3,4148141
9.03398,3,4149099
9.03416,3,4150057
9.03434,3,4151015
9.03452,3,4151973
9.0347,3,4152931
9.03488,3,4153889
9.03496,3,4154847
9.03506,3,4155805
9.03524,3,4156763
9.03542,3,4157721
9.0356,3,4158679
9.03578,3,4159637
9.03596,3,4160595
9.03614,3,4161553
9.03632,3,4162511
9.0365,3,4163469
9.03668,3,4164427
9.03686,3,4165385
9.03704,3,4166343
9.03722,3,4167301
9.0374,3,4168259
9.03758,3,4169217
9.03776,3,4170175
9.03794,3,4171133
9.03812,3,4172091
9.0383,3,4173049
9.03848,3,4174007
9.03866,3,4174965
9.03884,3,4175923
9.03902,3,4176881
9.0392,4,5942475
9.03938,4,5943433
9.03956,4,5944391
9.03974,4,5945349
9.03992,4,5946307
9.04,4,5947265
9.0401,4,5948223
9.04028,4,5949181
9.04046,4,5950139
9.04064,4,5951097
9.04082,4,5952055
9.041,4,5953013
9.04118,4,5953971
9.04136,4,5954929
9.04154,4,5955887
9.04172,4,5956845
9.0419,4,5957803
9.04208,4,5958761
9.04226,4,5959719
9.04244,4,5960677
9.04262,4,5961635
9.0428,4,5962593
9.04298,4,5963551
9.04316,4,5964509
9.04334,4,5965467
9.04352,4,5966425
9.0437,4,5967383
9.04388,4,5968341
9.04406,4,5969299
9.04424,4,5970257
9.04442,4,5971215
9.0446,4,5972173
9.04478,1,4534215
9.04496,1,4535173
9.04514,1,4536131
9.04532,1,4537089
9.0455,1,4538047
9.04568,1,4539005
9.04586,1,4539963
9.04604,1,4540921
9.04622,1,4541879
9.0464,1,4542837
9.04658,1,4543795
9.04676,1,4544753
9.04694,1,4545711
9.04712,1,4546669
9.0473,1,4547627
9.04748,1,4548585
9.04766,1,4549543
9.04784,1,4550501
9.04802,1,4551459
9.0482,1,4552417
9.04838,1,4553375
9.04856,1,4554333
9.04874,1,4555291
9.04892,1,4556249
9.0491,1,4557207
9.04928,1,4558165
9.04946,1,4559123
9.04964,1,4560081
9.04982,1,4561039
9.05,1,4561997
9.05018,1,4562955
9.05036,1,4563913
9.05054,1,4564871
9.05072,1,4565829
9.0509,1,4566787
9.05108,1,4567745
9.05126,1,4568703
9.05144,1,4569661
9.05162,1,4570619
9.0518,1,4571577
9.05197,1,4572535
9.05215,1,4573493
9.05233,1,4574451
9.05251,1,4575409
9.05269,1,4576367
9.05287,1,4577325
9.05305,1,4578283
9.05323,1,4579241
9.05341,1,4580199
9.05359,1,4581157
9.05377,1,4582115
9.05395,1,4583073
9.05413,1,4584031
9.05431,1,4584989
9.05449,1,4585947
9.05467,1,4586905
9.05485,1,4587863
9.05493,1,4588821
9.05503,1,4589779
9.05521,1,4590737
9.05539,1,4591695
9.05557,1,4592653
9.05575,1,4593611
9.05593,1,4594569
9.05611,2,4728689
9.05629,2,4729647
9.05647,2,4730605
9.05665,2,4731563
9.05683,2,4732521
9.05701,2,4733479
9.05719,2,4734437
9.05737,2,4735395
9.05755,2,4736353
9.05773,2,4737311
9.05791,2,4738269
9.05799,2,4739227
9.05809,2,4740185
9.05827,2,4741143
9.05845,2,4742101
9.05863,2,4743059
9.05881,3,5979837
9.05899,3,5980795
9.05917,3,5981753
9.05935,3,5982711
9.05953,3,5983669
9.05971,3,5984627
9.05989,3,5985585
9.06007,3,5986543
9.06025,3,5987501
9.06043,3,5988459
9.06061,3,5989417
9.06079,3,5990375
9.06097,3,5991333
9.06115,3,5992291
9.06133,3,5993249
9.06151,3,5994207
9.06169,3,5995165
9.06187,3,5996123
9.06205,3,5997081
9.06223,3,5998039
9.06231,3,5998997
9.06241,3,5999955
9.06259,3,6000913
9.06277,3,6001871
9.06295,3,6002829
9.06313,3,6003787
9.06331,3,6004745
9.06349,3,6005703
9.06367,4,4744975
9.06385,4,4745933
9.06403,4,4746891
9.06421,4,4747849
9.06439,4,4748807
9.06457,4,4749765
9.06475,4,4750723
9.06493,4,4751681
9.06511,4,4752639
9.06529,4,4753597
9.06547,4,4754555
9.06565,4,4755513
9.06583,4,4756471
9.06601,4,4757429
9.06619,4,4758387
9.06637,4,4759345
9.06655,4,4760303
9.06663,4,4761261
9.06673,4,4762219
9.06691,4,4763177
9.06709,1,5012257
9.06727,1,5013215
9.06745,1,5014173
9.06763,1,5015131
9.06781,1,5016089
9.06799,1,5017047
9.06817,1,5018005
9.06835,1,5018963
9.06853,1,5019921
9.06871,1,5020879
9.06889,1,5021837
9.06907,1,5022795
9.06925,1,5023753
9.06943,1,5024711
9.06961,1,5025669
9.06979,1,5026627
9.06997,1,5027585
9.07015,1,5028543
9.07033,1,5029501
9.07051,1,5030459
9.07069,1,5031417
9.07087,1,5032375
9.07105,1,5033333
9.07123,1,5034291
9.07141,1,5035249
9.07149,1,5036207
9.07159,1,5037165
9.07177,1,5038123
9.07195,1,5039081
9.07212,2,5828473
9.0723,2,5829431
9.07248,2,5830389
9.07266,2,5831347
9.07284,2,5832305
9.07302,2,5833263
9.0732,2,5834221
9.07338,2,5835179
9.07356,2,5836137
9.07374,2,5837095
9.07392,2,5838053
9.0741,2,5839011
9.07428,2,5839969
9.07446,2,5840927
9.07464,2,5841885
9.07482,2,5842843
9.075,2,5843801
9.07518,2,5844759
9.07536,2,5845717
9.07554,2,5846675
9.07562,2,5847633
9.07572,2,5848591
9.0759,2,5849549
9.07608,3,4177839
9.07626,3,4178797
9.07644,3,4179755
9.07662,3,4180713
9.0768,3,4181671
9.07698,3,4182629
9.07716,3,4183587
9.07734,3,4184545
9.07752,3,4185503
9.0777,3,4186461
9.07788,3,4187419
9.07806,3,4188377
9.07824,3,4189335
9.07832,3,4190293
9.07842,3,4191251
9.0786,3,4192209
9.07878,3,4193167
9.07896,3,4194125
9.07914,3,4195083
9.07932,3,4196041
9.0795,3,4196999
9.07968,3,4197957
9.07986,3,4198915
9.08004,3,4199873
9.08022,3,4200831
9.0804,3,4201789
9.08058,3,4202747
9.08076,3,4203705
9.08094,3,4204663
9.08112,3,4205621
9.0813,3,4206579
9.08148,3,4207537
9.08166,3,4208495
9.08184,3,4209453
9.08202,3,4210411
9.0822,3,4211369
9.08238,4,5973131
9.08256,4,5974089
9.08274,4,5975047
9.08292,4,5976005
9.0831,4,5976963
9.08328,4,5977921
9.08346,4,5978879
9.08354,4,5979837
9.08364,4,5980795
9.08382,4,5981753
9.084,4,5982711
9.08418,4,5983669
9.08436,4,5984627
9.08454,4,5985585
9.08472,4,5986543
9.0849,4,5987501
9.08508,4,5988459
9.08526,4,5989417
9.08544,4,5990375
9.08562,4,5991333
9.0858,4,5992291
9.08598,4,5993249
9.08616,4,5994207
9.08634,4,5995165
9.08652,4,5996123
9.0867,4,5997081
9.08688,4,5998039
9.08706,4,5998997
9.08724,4,5999955
9.08742,4,6000913
9.0876,4,6001871
9.08778,4,6002829
9.08796,4,6003787
9.08814,1,4595527
9.08832,1,4596485
9.0885,1,4597443
9.08868,1,4598401
9.08886,1,4599359
9.08904,1,4600317
9.08922,1,4601275
9.0894,1,4602233
9.08958,1,4603191
9.08976,1,4604149
9.08994,1,4605107
9.09012,1,4606065
9.0903,1,4607023
9.09048,1,4607981
9.09066,1,4608939
9.09084,1,4609897
9.09102,1,4610855
9.0912,1,4611813
9.09138,1,4612771
9.09156,1,4613729
9.09174,1,4614687
9.09192,1,4615645
9.0921,1,4616603
9.09227,1,4617561
9.09245,1,4618519
9.09263,1,4619477
9.09281,1,4620435
9.09299,1,4621393
9.09317,1,4622351
9.09335,1,4623309
9.09353,1,4624267
9.09371,1,4625225
9.09389,1,4626183
9.09407,1,4627141
9.09425,1,4628099
9.09443,1,4629057
9.09461,1,4630015
9.09479,1,4630973
9.09497,1,4631931
9.09515,1,4632889
9.09533,1,4633847
9.09551,1,4634805
9.09569,1,4635763
9.09587,1,4636721
9.09605,1,4637679
9.09623,1,4638637
9.09641,1,4639595
9.09659,1,4640553
9.09677,1,4641511
9.09695,1,4642469
9.09713,1,4643427
9.09731,1,4644385
9.09749,1,4645343
9.09767,1,4646301
9.09785,1,4647259
9.09803,1,4648217
9.09821,1,4649175
9.09839,1,4650133
9.09857,1,4651091
9.09875,1,4652049
9.09893,1,4653007
9.09911,1,4653965
9.09919,1,4654923
9.09929,1,4655881
9.09947,1,4656839
9.09965,2,4744017
9.09983,2,4744975
9.10001,2,4745933
9.10019,2,4746891
9.10037,2,4747849
9.10055,2,4748807
9.10073,2,4749765
9.10091,2,4750723
9.10109,2,4751681
9.10127,2,4752639
9.10145,2,4753597
9.10163,2,4754555
9.10171,2,4755513
9.10181,2,4756471
9.10199,2,4757429
9.10217,2,4758387
9.10235,2,4759345
9.10253,3,6006661
9.10271,3,6007619
9.10289,3,6008577
9.10307,3,6009535
9.10325,3,6010493
9.10343,3,6011451
9.10361,3,6012409
9.10379,3,6013367
9.10397,3,6014325
9.10415,3,6015283
9.10433,3,6016241
9.10451,3,6017199
9.10469,3,6018157
9.10487,3,6019115
9.10505,3,6020073
9.10523,3,6021031
9.10541,3,6021989
9.10559,3,6022947
9.10577,3,6023905
9.10595,3,6024863
9.10613,3,6025821
9.10621,3,6026779
9.10631,3,6027737
9.10649,3,6028695
9.10667,3,6029653
9.10685,3,6030611
9.10703,3,6031569
9.10721,3,6032527
9.10739,3,6033485
9.10757,4,4764135
9.10775,4,4765093
9.10793,4,4766051
9.10811,4,4767009
9.10829,4,4767967
9.10847,4,4768925
9.10865,4,4769883
9.10883,4,4770841
9.10901,4,4771799
9.10919,4,4772757
9.10937,4,4773715
9.10955,4,4774673
9.10973,4,4775631
9.10991,4,4776589
9.11009,4,4777547
9.11027,4,4778505
9.11045,4,4779463
9.11063,4,4780421
9.11081,4,4781379
9.11089,4,4782337
9.11099,4,4783295
9.11117,1,5040039
9.11135,1,5040997
9.11153,1,5041955
9.11171,1,5042913
9.11189,1,5043871
9.11207,1,5044829
9.11225,1,5045787
9.11243,1,5046745
9.1126,1,5047703
9.11278,1,5048661
9.11296,1,5049619
9.11314,1,5050577
9.11332,1,5051535
9.1135,1,5052493
9.11368,1,5053451
9.11386,1,5054409
9.11404,1,5055367
9.11422,1,5056325
9.1144,1,5057283
9.11458,1,5058241
9.11476,1,5059199
9.11494,1,5060157
9.11512,1,5061115
9.1153,1,5062073
9.11548,1,5063031
9.11566,1,5063989
9.11584,1,5064947
9.11592,1,5065905
9.11602,1,5066863
9.1162,1,5067821
9.11638,2,5850507
9.11656,2,5851465
9.11674,2,5852423
9.11692,2,5853381
9.1171,2,5854339
9.11728,2,5855297
9.11746,2,5856255
9.11764,2,5857213
9.11782,2,5858171
9.118,2,5859129
9.11818,2,5860087
9.11836,2,5861045
9.11854,2,5862003
9.11872,2,5862961
9.1189,2,5863919
9.11908,2,5864877
9.11926,2,5865835
9.11944,2,5866793
9.11962,2,5867751
9.1198,2,5868709
9.11998,2,5869667
9.12016,2,5870625
9.12024,2,5871583
9.12034,2,5872541
9.12052,3,4212327
9.1207,3,4213285
9.12088,3,4214243
9.12106,3,4215201
9.12124,3,4216159
9.12142,3,4217117
9.1216,3,4218075
9.12178,3,4219033
9.12196,3,4219991
9.12214,3,4220949
9.12232,3,4221907
9.1225,3,4222865
9.12268,3,4223823
9.12286,3,4224781
9.12304,3,4225739
9.12312,3,4226697
9.12322,3,4227655
9.1234,3,4228613
9.12358,3,4229571
9.12376,3,4230529
9.12394,3,4231487
9.12412,3,4232445
9.1243,3,4233403
9.12448,3,4234361
9.12466,3,4235319
9.12484,3,4236277
9.12502,3,4237235
9.1252,3,4238193
9.12538,3,4239151
9.12556,3,4240109
9.12574,3,4241067
9.12592,3,4242025
9.1261,3,4242983
9.12628,3,4243941
9.12646,3,4244899
9.12664,3,4245857
9.12682,3,4246815
9.127,4,6004745
9.12718,4,6005703
9.12736,4,6006661
9.12754,4,6007619
9.12772,4,6008577
9.1279,4,6009535
9.12808,4,6010493
9.12826,4,6011451
9.12844,4,6012409
9.12852,4,6013367
9.12862,4,6014325
9.1288,4,6015283
9.12898,4,6016241
9.12916,4,6017199
9.12934,4,6018157
9.12952,4,6019115
9.1297,4,6020073
9.12988,4,6021031
9.13006,4,6021989
9.13024,4,6022947
9.13042,4,6023905
9.1306,4,6024863
9.13078,4,6025821
9.13096,4,6026779
9.13114,4,6027737
9.13132,4,6028695
9.1315,4,6029653
9.13168,4,6030611
9.13186,4,6031569
9.13204,4,6032527
9.13222,4,6033485
9.1324,4,6034443
9.13258,4,6035401
9.13275,4,6036359
9.13293,1,4657797
9.13311,1,4658755
9.13329,1,4659713
9.13347,1,4660671
9.13365,1,4661629
9.13383,1,4662587
9.13401,1,4663545
9.13419,1,4664503
9.13437,1,4665461
9.13455,1,4666419
9.13473,1,4667377
9.13491,1,4668335
9.13509,1,4669293
9.13527,1,4670251
9.13545,1,4671209
9.13563,1,4672167
9.13581,1,4673125
9.13599,1,4674083
9.13617,1,4675041
9.13635,1,4675999
9.13653,1,4676957
9.13671,1,4677915
9.13689,1,4678873
9.13707,1,4679831
9.13725,1,4680789
9.13743,1,4681747
9.13761,1,4682705
9.13779,1,4683663
9.13797,1,4684621
9.13815,1,4685579
9.13833,1,4686537
9.13851,1,4687495
9.13869,1,4688453
9.13887,1,4689411
9.13905,1,4690369
9.13923,1,4691327
9.13941,1,4692285
9.13959,1,4693243
9.13977,1,4694201
9.13995,1,4695159
9.14013,1,4696117
9.14031,1,4697075
9.14049,1,4698033
9.14067,1,4698991
9.14085,1,4699949
9.14103,1,4700907
9.14121,1,4701865
9.14139,1,4702823
9.14157,1,4703781
9.14175,1,4704739
9.14193,1,4705697
9.14211,1,4706655
9.14229,1,4707613
9.14247,1,4708571
9.14265,1,4709529
9.14283,1,4710487
9.14301,1,4711445
9.14319,1,4712403
9.14337,1,4713361
9.14355,1,4714319
9.14373,1,4715277
9.14391,1,4716235
9.14409,1,4717193
9.14427,1,4718151
9.14445,1,4719109
9.14463,2,4760303
9.14481,2,4761261
9.14499,2,4762219
9.14517,2,4763177
9.14535,2,4764135
9.14553,2,4765093
9.14571,2,4766051
9.14589,2,4767009
9.14607,2,4767967
9.14625,2,4768925
9.14643,2,4769883
9.14661,2,4770841
9.14679,2,4771799
9.14697,2,4772757
9.14705,2,4773715
9.14715,2,4774673
9.14733,2,4775631
9.14751,2,4776589
9.14769,3,6034443
9.14787,3,6035401
9.14805,3,6036359
9.14823,3,6037317
9.14841,3,6038275
9.14859,3,6039233
9.14877,3,6040191
9.14895,3,6041149
9.14913,3,6042107
9.14931,3,6043065
9.14949,3,6044023
9.14967,3,6044981
9.14985,3,6045939
9.15003,3,6046897
9.15021,3,6047855
9.15039,3,6048813
9.15057,3,6049771
9.15075,3,6050729
9.15093,3,6051687
9.15111,3,6052645
9.15129,3,6053603
9.15147,3,6054561
9.15165,3,6055519
9.15173,3,6056477
9.15183,3,6057435
9.15201,3,6058393
9.15219,3,6059351
9.15237,3,6060309
9.15255,3,6061267
9.15273,3,6062225
9.1529,4,4784253
9.15308,4,4785211
9.15326,4,4786169
9.15344,4,4787127
9.15362,4,4788085
9.1538,4,4789043
9.15398,4,4790001
9.15416,4,4790959
9.15434,4,4791917
9.15452,4,4792875
9.1547,4,4793833
9.15488,4,4794791
9.15506,4,4795749
9.15524,4,4796707
9.15542,4,4797665
9.1556,4,4798623
9.15578,4,4799581
9.15596,4,4800539
9.15614,4,4801497
9.15632,4,4802455
9.1565,4,4803413
9.15658,4,4804371
9.15668,1,5068779
9.15686,1,5069737
9.15704,1,5070695
9.15722,1,5071653
9.1574,1,5072611
9.15758,1,5073569
9.15776,1,5074527
9.15794,1,5075485
9.15812,1,5076443
9.1583,1,5077401
9.15848,1,5078359
9.15866,1,5079317
9.15884,1,5080275
9.15902,1,5081233
9.1592,1,5082191
9.15938,1,5083149
9.15956,1,5084107
9.15974,1,5085065
9.15992,1,5086023
9.1601,1,5086981
9.16028,1,5087939
9.16046,1,5088897
9.16064,1,5089855
9.16082,1,5090813
9.161,1,5091771
9.16118,1,5092729
9.16136,1,5093687
9.16154,1,5094645
9.16172,1,5095603
9.1618,1,5096561
9.1619,1,5097519
9.16208,2,5873499
9.16226,2,5874457
9.16244,2,5875415
9.16262,2,5876373
9.1628,2,5877331
9.16298,2,5878289
9.16316,2,5879247
9.16334,2,5880205
9.16352,2,5881163
9.1637,2,5882121
9.16388,2,5883079
9.16406,2,5884037
9.16424,2,5884995
9.16442,2,5885953
9.1646,2,5886911
9.16478,2,5887869
9.16496,2,5888827
9.16514,2,5889785
9.16532,2,5890743
9.1655,2,5891701
9.16568,2,5892659
9.16586,2,5893617
9.16604,2,5894575
9.16622,2,5895533
9.1663,2,5896491
9.1664,3,4247773
9.16658,3,4248731
9.16676,3,4249689
9.16694,3,4250647
9.16712,3,4251605
9.1673,3,4252563
9.16748,3,4253521
9.16766,3,4254479
9.16784,3,4255437
9.16802,3,4256395
9.1682,3,4257353
9.16838,3,4258311
9.16856,3,4259269
9.16874,3,4260227
9.16892,3,4261185
9.1691,3,4262143
9.16928,3,4263101
9.16946,3,4264059
9.16954,3,4265017
9.16964,3,4265975
9.16982,3,4266933
9.17,3,4267891
9.17018,3,4268849
9.17036,3,4269807
9.17054,3,4270765
9.17072,3,4271723
9.1709,3,4272681
9.17108,3,4273639
9.17126,3,4274597
9.17144,3,4275555
9.17162,3,4276513
9.1718,3,4277471
9.17198,3,4278429
9.17216,3,4279387
9.17234,3,4280345
9.17252,3,4281303
9.1727,3,4282261
9.17288,3,4283219
9.17306,4,6037317
9.17323,4,6038275
9.17341,4,6039233
9.17359,4,6040191
9.17377,4,6041149
9.17395,4,6042107
9.17413,4,6043065
9.17431,4,6044023
9.17449,4,6044981
9.17467,4,6045939
9.17485,4,6046897
9.17503,4,6047855
9.17512,4,6048813
9.17521,4,6049771
9.17539,4,6050729
9.17557,4,6051687
9.17575,4,6052645
9.17593,4,6053603
9.17611,4,6054561
9.17629,4,6055519
9.17647,4,6056477
9.17665,4,6057435
9.17683,4,6058393
9.17701,4,6059351
9.17719,4,6060309
9.17737,4,6061267
9.17755,4,6062225
9.17773,4,6063183
9.17791,4,6064141
9.17809,4,6065099
9.17827,4,6066057
9.17845,4,6067015
9.17863,4,6067973
9.17881,4,6068931
9.17899,4,6069889
9.17917,1,4720067
9.17925,1,4721025
9.17935,1,4721983
9.17953,1,4722941
9.17971,1,4723899
9.17989,1,4724857
9.18007,1,4725815
9.18025,1,4726773
9.18043,1,4727731
9.18061,1,4728689
9.18079,1,4729647
9.18097,1,4730605
9.18115,1,4731563
9.18133,1,4732521
9.18151,1,4733479
9.18169,1,4734437
9.18187,1,4735395
9.18205,1,4736353
9.18223,1,4737311
9.18241,1,4738269
9.18259,1,4739227
9.18277,1,4740185
9.18295,1,4741143
9.18313,1,4742101
9.18331,1,4743059
9.18349,1,4744017
9.18367,1,4744975
9.18385,1,4745933
9.18403,1,4746891
9.18421,1,4747849
9.18439,1,4748807
9.18457,1,4749765
9.18475,1,4750723
9.18493,1,4751681
9.18511,1,4752639
9.18529,1,4753597
9.18547,1,4754555
9.18565,1,4755513
9.18583,1,4756471
9.18601,1,4757429
9.18619,1,4758387
9.18637,1,4759345
9.18655,1,4760303
9.18673,1,4761261
9.18691,1,4762219
9.18709,1,4763177
9.18727,1,4764135
9.18745,1,4765093
9.18763,1,4766051
9.18781,1,4767009
9.18799,1,4767967
